ville,id_zone,id_quartier,nom_quartier,piece,epoque,meuble,annee,ref,min,max
PARIS,13,72,La Chapelle,4,Apres 1990,1,2015,19.2,13.4,23
PARIS,13,72,La Chapelle,4,Apres 1990,1,2016,19.2,13.44,23.04
PARIS,13,73,Villette,1,Avant 1946,0,2015,25,17.5,30
PARIS,13,73,Villette,1,Avant 1946,0,2016,24.5,17.15,29.4
PARIS,13,73,Villette,1,Avant 1946,1,2015,27.8,19.5,33.4
PARIS,13,73,Villette,1,Avant 1946,1,2016,27.4,19.18,32.88
PARIS,13,73,Villette,1,1946-1970,0,2015,20.4,14.3,24.5
PARIS,13,73,Villette,1,1946-1970,0,2016,20.8,14.56,24.96
PARIS,13,73,Villette,1,1946-1970,1,2015,22.6,15.8,27.1
PARIS,13,73,Villette,1,1946-1970,1,2016,23.3,16.31,27.96
PARIS,13,73,Villette,1,1971-1990,0,2015,22.1,15.5,26.5
PARIS,13,73,Villette,1,1971-1990,0,2016,22,15.4,26.4
PARIS,13,73,Villette,1,1971-1990,1,2015,24.5,17.2,29.4
PARIS,13,73,Villette,1,1971-1990,1,2016,24.6,17.22,29.52
PARIS,13,73,Villette,1,Apres 1990,0,2015,24.2,16.9,29
PARIS,13,73,Villette,1,Apres 1990,0,2016,24.2,16.94,29.04
PARIS,13,73,Villette,1,Apres 1990,1,2015,26.9,18.8,32.3
PARIS,13,73,Villette,1,Apres 1990,1,2016,27.1,18.97,32.52
PARIS,13,73,Villette,2,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,73,Villette,2,Avant 1946,0,2016,20.7,14.49,24.84
PARIS,13,73,Villette,2,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,73,Villette,2,Avant 1946,1,2016,23.2,16.24,27.84
PARIS,13,73,Villette,2,1946-1970,0,2015,19.3,13.5,23.2
PARIS,13,73,Villette,2,1946-1970,0,2016,20.1,14.07,24.12
PARIS,13,73,Villette,2,1946-1970,1,2015,21.4,15,25.7
PARIS,13,73,Villette,2,1946-1970,1,2016,22.5,15.75,27
PARIS,13,73,Villette,2,1971-1990,0,2015,19,13.3,22.8
PARIS,13,73,Villette,2,1971-1990,0,2016,19.3,13.51,23.16
PARIS,13,73,Villette,2,1971-1990,1,2015,21.1,14.8,25.3
PARIS,13,73,Villette,2,1971-1990,1,2016,21.6,15.12,25.92
PARIS,13,73,Villette,2,Apres 1990,0,2015,21.8,15.3,26.2
PARIS,13,73,Villette,2,Apres 1990,0,2016,21.7,15.19,26.04
PARIS,13,73,Villette,2,Apres 1990,1,2015,24.2,16.9,29
PARIS,13,73,Villette,2,Apres 1990,1,2016,24.3,17.01,29.16
PARIS,13,73,Villette,3,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,73,Villette,3,Avant 1946,0,2016,20.4,14.28,24.48
PARIS,13,73,Villette,3,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,73,Villette,3,Avant 1946,1,2016,22.8,15.96,27.36
PARIS,13,73,Villette,3,1946-1970,0,2015,15.2,10.6,18.2
PARIS,13,73,Villette,3,1946-1970,0,2016,16.1,11.27,19.32
PARIS,13,73,Villette,3,1946-1970,1,2015,16.9,11.8,20.3
PARIS,13,73,Villette,3,1946-1970,1,2016,18,12.6,21.6
PARIS,13,73,Villette,3,1971-1990,0,2015,17.9,12.5,21.5
PARIS,13,73,Villette,3,1971-1990,0,2016,17.7,12.39,21.24
PARIS,13,73,Villette,3,1971-1990,1,2015,19.9,13.9,23.9
PARIS,13,73,Villette,3,1971-1990,1,2016,19.8,13.86,23.76
PARIS,13,73,Villette,3,Apres 1990,0,2015,18.6,13,22.3
PARIS,13,73,Villette,3,Apres 1990,0,2016,19,13.3,22.8
PARIS,13,73,Villette,3,Apres 1990,1,2015,20.6,14.4,24.7
PARIS,13,73,Villette,3,Apres 1990,1,2016,21.3,14.91,25.56
PARIS,13,73,Villette,4,Avant 1946,0,2015,19.9,13.9,23.9
PARIS,13,73,Villette,4,Avant 1946,0,2016,20.3,14.21,24.36
PARIS,13,73,Villette,4,Avant 1946,1,2015,22.1,15.5,26.5
PARIS,13,73,Villette,4,Avant 1946,1,2016,22.7,15.89,27.24
PARIS,13,73,Villette,4,1946-1970,0,2015,15.4,10.8,18.5
PARIS,13,73,Villette,4,1946-1970,0,2016,15.5,10.85,18.6
PARIS,13,73,Villette,4,1946-1970,1,2015,17.1,12,20.5
PARIS,13,73,Villette,4,1946-1970,1,2016,17.4,12.18,20.88
PARIS,13,73,Villette,4,1971-1990,0,2015,15.5,10.9,18.6
PARIS,13,73,Villette,4,1971-1990,0,2016,16,11.2,19.2
PARIS,13,73,Villette,4,1971-1990,1,2015,17.2,12,20.6
PARIS,13,73,Villette,4,1971-1990,1,2016,17.9,12.53,21.48
PARIS,13,73,Villette,4,Apres 1990,0,2015,17.3,12.1,20.8
PARIS,13,73,Villette,4,Apres 1990,0,2016,17.1,11.97,20.52
PARIS,13,73,Villette,4,Apres 1990,1,2015,19.2,13.4,23
PARIS,13,73,Villette,4,Apres 1990,1,2016,19.2,13.44,23.04
PARIS,13,74,Pont-de-Flandre,1,Avant 1946,0,2015,25,17.5,30
PARIS,13,74,Pont-de-Flandre,1,Avant 1946,0,2016,24.5,17.15,29.4
PARIS,13,74,Pont-de-Flandre,1,Avant 1946,1,2015,27.8,19.5,33.4
PARIS,13,74,Pont-de-Flandre,1,Avant 1946,1,2016,27.4,19.18,32.88
PARIS,13,74,Pont-de-Flandre,1,1946-1970,0,2015,20.4,14.3,24.5
PARIS,13,74,Pont-de-Flandre,1,1946-1970,0,2016,20.8,14.56,24.96
PARIS,13,74,Pont-de-Flandre,1,1946-1970,1,2015,22.6,15.8,27.1
PARIS,13,74,Pont-de-Flandre,1,1946-1970,1,2016,23.3,16.31,27.96
PARIS,13,74,Pont-de-Flandre,1,1971-1990,0,2015,22.1,15.5,26.5
PARIS,13,74,Pont-de-Flandre,1,1971-1990,0,2016,22,15.4,26.4
PARIS,13,74,Pont-de-Flandre,1,1971-1990,1,2015,24.5,17.2,29.4
PARIS,13,74,Pont-de-Flandre,1,1971-1990,1,2016,24.6,17.22,29.52
PARIS,13,74,Pont-de-Flandre,1,Apres 1990,0,2015,24.2,16.9,29
PARIS,13,74,Pont-de-Flandre,1,Apres 1990,0,2016,24.2,16.94,29.04
PARIS,13,74,Pont-de-Flandre,1,Apres 1990,1,2015,26.9,18.8,32.3
PARIS,13,74,Pont-de-Flandre,1,Apres 1990,1,2016,27.1,18.97,32.52
PARIS,13,74,Pont-de-Flandre,2,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,74,Pont-de-Flandre,2,Avant 1946,0,2016,20.7,14.49,24.84
PARIS,13,74,Pont-de-Flandre,2,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,74,Pont-de-Flandre,2,Avant 1946,1,2016,23.2,16.24,27.84
PARIS,13,74,Pont-de-Flandre,2,1946-1970,0,2015,19.3,13.5,23.2
PARIS,13,74,Pont-de-Flandre,2,1946-1970,0,2016,20.1,14.07,24.12
PARIS,13,74,Pont-de-Flandre,2,1946-1970,1,2015,21.4,15,25.7
PARIS,13,74,Pont-de-Flandre,2,1946-1970,1,2016,22.5,15.75,27
PARIS,13,74,Pont-de-Flandre,2,1971-1990,0,2015,19,13.3,22.8
PARIS,13,74,Pont-de-Flandre,2,1971-1990,0,2016,19.3,13.51,23.16
PARIS,13,74,Pont-de-Flandre,2,1971-1990,1,2015,21.1,14.8,25.3
PARIS,13,74,Pont-de-Flandre,2,1971-1990,1,2016,21.6,15.12,25.92
PARIS,13,74,Pont-de-Flandre,2,Apres 1990,0,2015,21.8,15.3,26.2
PARIS,13,74,Pont-de-Flandre,2,Apres 1990,0,2016,21.7,15.19,26.04
PARIS,13,74,Pont-de-Flandre,2,Apres 1990,1,2015,24.2,16.9,29
PARIS,13,74,Pont-de-Flandre,2,Apres 1990,1,2016,24.3,17.01,29.16
PARIS,13,74,Pont-de-Flandre,3,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,74,Pont-de-Flandre,3,Avant 1946,0,2016,20.4,14.28,24.48
PARIS,13,74,Pont-de-Flandre,3,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,74,Pont-de-Flandre,3,Avant 1946,1,2016,22.8,15.96,27.36
PARIS,13,74,Pont-de-Flandre,3,1946-1970,0,2015,15.2,10.6,18.2
PARIS,13,74,Pont-de-Flandre,3,1946-1970,0,2016,16.1,11.27,19.32
PARIS,13,74,Pont-de-Flandre,3,1946-1970,1,2015,16.9,11.8,20.3
PARIS,13,74,Pont-de-Flandre,3,1946-1970,1,2016,18,12.6,21.6
PARIS,13,74,Pont-de-Flandre,3,1971-1990,0,2015,17.9,12.5,21.5
PARIS,13,74,Pont-de-Flandre,3,1971-1990,0,2016,17.7,12.39,21.24
PARIS,13,74,Pont-de-Flandre,3,1971-1990,1,2015,19.9,13.9,23.9
PARIS,13,74,Pont-de-Flandre,3,1971-1990,1,2016,19.8,13.86,23.76
PARIS,13,74,Pont-de-Flandre,3,Apres 1990,0,2015,18.6,13,22.3
PARIS,13,74,Pont-de-Flandre,3,Apres 1990,0,2016,19,13.3,22.8
PARIS,13,74,Pont-de-Flandre,3,Apres 1990,1,2015,20.6,14.4,24.7
PARIS,13,74,Pont-de-Flandre,3,Apres 1990,1,2016,21.3,14.91,25.56
PARIS,13,74,Pont-de-Flandre,4,Avant 1946,0,2015,19.9,13.9,23.9
PARIS,13,74,Pont-de-Flandre,4,Avant 1946,0,2016,20.3,14.21,24.36
PARIS,13,74,Pont-de-Flandre,4,Avant 1946,1,2015,22.1,15.5,26.5
PARIS,13,74,Pont-de-Flandre,4,Avant 1946,1,2016,22.7,15.89,27.24
PARIS,13,74,Pont-de-Flandre,4,1946-1970,0,2015,15.4,10.8,18.5
PARIS,13,74,Pont-de-Flandre,4,1946-1970,0,2016,15.5,10.85,18.6
PARIS,13,74,Pont-de-Flandre,4,1946-1970,1,2015,17.1,12,20.5
PARIS,13,74,Pont-de-Flandre,4,1946-1970,1,2016,17.4,12.18,20.88
PARIS,13,74,Pont-de-Flandre,4,1971-1990,0,2015,15.5,10.9,18.6
PARIS,13,74,Pont-de-Flandre,4,1971-1990,0,2016,16,11.2,19.2
PARIS,13,74,Pont-de-Flandre,4,1971-1990,1,2015,17.2,12,20.6
PARIS,13,74,Pont-de-Flandre,4,1971-1990,1,2016,17.9,12.53,21.48
PARIS,13,74,Pont-de-Flandre,4,Apres 1990,0,2015,17.3,12.1,20.8
PARIS,13,74,Pont-de-Flandre,4,Apres 1990,0,2016,17.1,11.97,20.52
PARIS,13,74,Pont-de-Flandre,4,Apres 1990,1,2015,19.2,13.4,23
PARIS,13,74,Pont-de-Flandre,4,Apres 1990,1,2016,19.2,13.44,23.04
PARIS,13,75,Am&eacute;rique,1,Avant 1946,0,2015,25,17.5,30
PARIS,13,75,Am&eacute;rique,1,Avant 1946,0,2016,24.5,17.15,29.4
PARIS,13,75,Am&eacute;rique,1,Avant 1946,1,2015,27.8,19.5,33.4
PARIS,13,75,Am&eacute;rique,1,Avant 1946,1,2016,27.4,19.18,32.88
PARIS,13,75,Am&eacute;rique,1,1946-1970,0,2015,20.4,14.3,24.5
PARIS,13,75,Am&eacute;rique,1,1946-1970,0,2016,20.8,14.56,24.96
PARIS,13,75,Am&eacute;rique,1,1946-1970,1,2015,22.6,15.8,27.1
PARIS,13,75,Am&eacute;rique,1,1946-1970,1,2016,23.3,16.31,27.96
PARIS,13,75,Am&eacute;rique,1,1971-1990,0,2015,22.1,15.5,26.5
PARIS,13,75,Am&eacute;rique,1,1971-1990,0,2016,22,15.4,26.4
PARIS,13,75,Am&eacute;rique,1,1971-1990,1,2015,24.5,17.2,29.4
PARIS,13,75,Am&eacute;rique,1,1971-1990,1,2016,24.6,17.22,29.52
PARIS,13,75,Am&eacute;rique,1,Apres 1990,0,2015,24.2,16.9,29
PARIS,13,75,Am&eacute;rique,1,Apres 1990,0,2016,24.2,16.94,29.04
PARIS,13,75,Am&eacute;rique,1,Apres 1990,1,2015,26.9,18.8,32.3
PARIS,13,75,Am&eacute;rique,1,Apres 1990,1,2016,27.1,18.97,32.52
PARIS,13,75,Am&eacute;rique,2,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,75,Am&eacute;rique,2,Avant 1946,0,2016,20.7,14.49,24.84
PARIS,13,75,Am&eacute;rique,2,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,75,Am&eacute;rique,2,Avant 1946,1,2016,23.2,16.24,27.84
PARIS,13,75,Am&eacute;rique,2,1946-1970,0,2015,19.3,13.5,23.2
PARIS,13,75,Am&eacute;rique,2,1946-1970,0,2016,20.1,14.07,24.12
PARIS,13,75,Am&eacute;rique,2,1946-1970,1,2015,21.4,15,25.7
PARIS,13,75,Am&eacute;rique,2,1946-1970,1,2016,22.5,15.75,27
PARIS,13,75,Am&eacute;rique,2,1971-1990,0,2015,19,13.3,22.8
PARIS,13,75,Am&eacute;rique,2,1971-1990,0,2016,19.3,13.51,23.16
PARIS,13,75,Am&eacute;rique,2,1971-1990,1,2015,21.1,14.8,25.3
PARIS,13,75,Am&eacute;rique,2,1971-1990,1,2016,21.6,15.12,25.92
PARIS,13,75,Am&eacute;rique,2,Apres 1990,0,2015,21.8,15.3,26.2
PARIS,13,75,Am&eacute;rique,2,Apres 1990,0,2016,21.7,15.19,26.04
PARIS,13,75,Am&eacute;rique,2,Apres 1990,1,2015,24.2,16.9,29
PARIS,13,75,Am&eacute;rique,2,Apres 1990,1,2016,24.3,17.01,29.16
PARIS,13,75,Am&eacute;rique,3,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,75,Am&eacute;rique,3,Avant 1946,0,2016,20.4,14.28,24.48
PARIS,13,75,Am&eacute;rique,3,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,75,Am&eacute;rique,3,Avant 1946,1,2016,22.8,15.96,27.36
PARIS,13,75,Am&eacute;rique,3,1946-1970,0,2015,15.2,10.6,18.2
PARIS,13,75,Am&eacute;rique,3,1946-1970,0,2016,16.1,11.27,19.32
PARIS,13,75,Am&eacute;rique,3,1946-1970,1,2015,16.9,11.8,20.3
PARIS,13,75,Am&eacute;rique,3,1946-1970,1,2016,18,12.6,21.6
PARIS,13,75,Am&eacute;rique,3,1971-1990,0,2015,17.9,12.5,21.5
PARIS,13,75,Am&eacute;rique,3,1971-1990,0,2016,17.7,12.39,21.24
PARIS,13,75,Am&eacute;rique,3,1971-1990,1,2015,19.9,13.9,23.9
PARIS,13,75,Am&eacute;rique,3,1971-1990,1,2016,19.8,13.86,23.76
PARIS,13,75,Am&eacute;rique,3,Apres 1990,0,2015,18.6,13,22.3
PARIS,13,75,Am&eacute;rique,3,Apres 1990,0,2016,19,13.3,22.8
PARIS,13,75,Am&eacute;rique,3,Apres 1990,1,2015,20.6,14.4,24.7
PARIS,13,75,Am&eacute;rique,3,Apres 1990,1,2016,21.3,14.91,25.56
PARIS,13,75,Am&eacute;rique,4,Avant 1946,0,2015,19.9,13.9,23.9
PARIS,13,75,Am&eacute;rique,4,Avant 1946,0,2016,20.3,14.21,24.36
PARIS,13,75,Am&eacute;rique,4,Avant 1946,1,2015,22.1,15.5,26.5
PARIS,13,75,Am&eacute;rique,4,Avant 1946,1,2016,22.7,15.89,27.24
PARIS,13,75,Am&eacute;rique,4,1946-1970,0,2015,15.4,10.8,18.5
PARIS,13,75,Am&eacute;rique,4,1946-1970,0,2016,15.5,10.85,18.6
PARIS,13,75,Am&eacute;rique,4,1946-1970,1,2015,17.1,12,20.5
PARIS,13,75,Am&eacute;rique,4,1946-1970,1,2016,17.4,12.18,20.88
PARIS,13,75,Am&eacute;rique,4,1971-1990,0,2015,15.5,10.9,18.6
PARIS,13,75,Am&eacute;rique,4,1971-1990,0,2016,16,11.2,19.2
PARIS,13,75,Am&eacute;rique,4,1971-1990,1,2015,17.2,12,20.6
PARIS,13,75,Am&eacute;rique,4,1971-1990,1,2016,17.9,12.53,21.48
PARIS,13,75,Am&eacute;rique,4,Apres 1990,0,2015,17.3,12.1,20.8
PARIS,13,75,Am&eacute;rique,4,Apres 1990,0,2016,17.1,11.97,20.52
PARIS,13,75,Am&eacute;rique,4,Apres 1990,1,2015,19.2,13.4,23
PARIS,13,75,Am&eacute;rique,4,Apres 1990,1,2016,19.2,13.44,23.04
PARIS,14,76,Combat,1,Avant 1946,0,2015,24.4,17.1,29.3
PARIS,14,76,Combat,1,Avant 1946,0,2016,25.8,18.06,30.96
PARIS,14,76,Combat,1,Avant 1946,1,2015,27.1,19,32.5
PARIS,14,76,Combat,1,Avant 1946,1,2016,28.9,20.23,34.68
PARIS,14,76,Combat,1,1946-1970,0,2015,22.6,15.8,27.1
PARIS,14,76,Combat,1,1946-1970,0,2016,22.9,16.03,27.48
PARIS,14,76,Combat,1,1946-1970,1,2015,25.1,17.6,30.1
PARIS,14,76,Combat,1,1946-1970,1,2016,25.6,17.92,30.72
PARIS,14,76,Combat,1,1971-1990,0,2015,22.9,16,27.5
PARIS,14,76,Combat,1,1971-1990,0,2016,23.2,16.24,27.84
PARIS,14,76,Combat,1,1971-1990,1,2015,25.4,17.8,30.5
PARIS,14,76,Combat,1,1971-1990,1,2016,26,18.2,31.2
PARIS,14,76,Combat,1,Apres 1990,0,2015,28.2,19.7,33.8
PARIS,14,76,Combat,1,Apres 1990,0,2016,28.3,19.81,33.96
PARIS,14,76,Combat,1,Apres 1990,1,2015,31.3,21.9,37.6
PARIS,14,76,Combat,1,Apres 1990,1,2016,31.7,22.19,38.04
PARIS,14,76,Combat,2,Avant 1946,0,2015,20.5,14.4,24.6
PARIS,14,76,Combat,2,Avant 1946,0,2016,20.7,14.49,24.84
PARIS,14,76,Combat,2,Avant 1946,1,2015,22.8,16,27.4
PARIS,14,76,Combat,2,Avant 1946,1,2016,23.2,16.24,27.84
PARIS,14,76,Combat,2,1946-1970,0,2015,19.8,13.9,23.8
PARIS,14,76,Combat,2,1946-1970,0,2016,20.5,14.35,24.6
PARIS,14,76,Combat,2,1946-1970,1,2015,22,15.4,26.4
PARIS,14,76,Combat,2,1946-1970,1,2016,23,16.1,27.6
PARIS,14,76,Combat,2,1971-1990,0,2015,20,14,24
PARIS,14,76,Combat,2,1971-1990,0,2016,19.3,13.51,23.16
PARIS,14,76,Combat,2,1971-1990,1,2015,22.2,15.5,26.6
PARIS,14,76,Combat,2,1971-1990,1,2016,21.6,15.12,25.92
PARIS,14,76,Combat,2,Apres 1990,0,2015,22.7,15.9,27.2
PARIS,14,76,Combat,2,Apres 1990,0,2016,23.4,16.38,28.08
PARIS,14,76,Combat,2,Apres 1990,1,2015,25.2,17.6,30.2
PARIS,14,76,Combat,2,Apres 1990,1,2016,26.2,18.34,31.44
PARIS,14,76,Combat,3,Avant 1946,0,2015,19.6,13.7,23.5
PARIS,14,76,Combat,3,Avant 1946,0,2016,19.2,13.44,23.04
PARIS,14,76,Combat,3,Avant 1946,1,2015,21.8,15.3,26.2
PARIS,14,76,Combat,3,Avant 1946,1,2016,21.5,15.05,25.8
PARIS,14,76,Combat,3,1946-1970,0,2015,18.1,12.7,21.7
PARIS,14,76,Combat,3,1946-1970,0,2016,18.3,12.81,21.96
PARIS,14,76,Combat,3,1946-1970,1,2015,20.1,14.1,24.1
PARIS,14,76,Combat,3,1946-1970,1,2016,20.5,14.35,24.6
PARIS,14,76,Combat,3,1971-1990,0,2015,18.2,12.7,21.8
PARIS,14,76,Combat,3,1971-1990,0,2016,17.9,12.53,21.48
PARIS,14,76,Combat,3,1971-1990,1,2015,20.2,14.1,24.2
PARIS,14,76,Combat,3,1971-1990,1,2016,20,14,24
PARIS,14,76,Combat,3,Apres 1990,0,2015,21.6,15.1,25.9
PARIS,14,76,Combat,3,Apres 1990,0,2016,22,15.4,26.4
PARIS,14,76,Combat,3,Apres 1990,1,2015,24,16.8,28.8
PARIS,14,76,Combat,3,Apres 1990,1,2016,24.6,17.22,29.52
PARIS,14,76,Combat,4,Avant 1946,0,2015,21.4,15,25.7
PARIS,14,76,Combat,4,Avant 1946,0,2016,21.5,15.05,25.8
PARIS,14,76,Combat,4,Avant 1946,1,2015,23.8,16.7,28.6
PARIS,14,76,Combat,4,Avant 1946,1,2016,24.1,16.87,28.92
PARIS,14,76,Combat,4,1946-1970,0,2015,18,12.6,21.6
PARIS,14,76,Combat,4,1946-1970,0,2016,18.1,12.67,21.72
PARIS,14,76,Combat,4,1946-1970,1,2015,20,14,24
PARIS,14,76,Combat,4,1946-1970,1,2016,20.3,14.21,24.36
PARIS,14,76,Combat,4,1971-1990,0,2015,17.2,12,20.6
PARIS,14,76,Combat,4,1971-1990,0,2016,17.3,12.11,20.76
PARIS,14,76,Combat,4,1971-1990,1,2015,19.1,13.4,22.9
PARIS,14,76,Combat,4,1971-1990,1,2016,19.4,13.58,23.28
PARIS,14,76,Combat,4,Apres 1990,0,2015,19,13.3,22.8
PARIS,14,76,Combat,4,Apres 1990,0,2016,19.2,13.44,23.04
PARIS,14,76,Combat,4,Apres 1990,1,2015,21.1,14.8,25.3
PARIS,14,76,Combat,4,Apres 1990,1,2016,21.5,15.05,25.8
PARIS,11,77,Belleville,1,Avant 1946,0,2015,28.2,19.7,33.8
PARIS,11,77,Belleville,1,Avant 1946,0,2016,28.8,20.16,34.56
PARIS,11,77,Belleville,1,Avant 1946,1,2015,31.3,21.9,37.6
PARIS,11,77,Belleville,1,Avant 1946,1,2016,32.3,22.61,38.76
PARIS,11,77,Belleville,1,1946-1970,0,2015,21.8,15.3,26.2
PARIS,11,77,Belleville,1,1946-1970,0,2016,22.4,15.68,26.88
PARIS,11,77,Belleville,1,1946-1970,1,2015,24.2,16.9,29
PARIS,11,77,Belleville,1,1946-1970,1,2016,25.1,17.57,30.12
PARIS,11,77,Belleville,1,1971-1990,0,2015,22.4,15.7,26.9
PARIS,11,77,Belleville,1,1971-1990,0,2016,22.8,15.96,27.36
PARIS,11,77,Belleville,1,1971-1990,1,2015,24.9,17.4,29.9
PARIS,11,77,Belleville,1,1971-1990,1,2016,25.5,17.85,30.6
PARIS,11,77,Belleville,1,Apres 1990,0,2015,22.8,16,27.4
PARIS,11,77,Belleville,1,Apres 1990,0,2016,22.7,15.89,27.24
PARIS,11,77,Belleville,1,Apres 1990,1,2015,25.3,17.7,30.4
PARIS,11,77,Belleville,1,Apres 1990,1,2016,25.4,17.78,30.48
PARIS,11,77,Belleville,2,Avant 1946,0,2015,22.5,15.8,27
PARIS,11,77,Belleville,2,Avant 1946,0,2016,22.8,15.96,27.36
PARIS,11,77,Belleville,2,Avant 1946,1,2015,25,17.5,30
PARIS,11,77,Belleville,2,Avant 1946,1,2016,25.5,17.85,30.6
PARIS,11,77,Belleville,2,1946-1970,0,2015,23.1,16.2,27.7
PARIS,11,77,Belleville,2,1946-1970,0,2016,23.4,16.38,28.08
PARIS,11,77,Belleville,2,1946-1970,1,2015,25.6,17.9,30.7
PARIS,11,77,Belleville,2,1946-1970,1,2016,26.2,18.34,31.44
PARIS,11,77,Belleville,2,1971-1990,0,2015,21.6,15.1,25.9
PARIS,11,77,Belleville,2,1971-1990,0,2016,21.9,15.33,26.28
PARIS,11,77,Belleville,2,1971-1990,1,2015,24,16.8,28.8
PARIS,11,77,Belleville,2,1971-1990,1,2016,24.5,17.15,29.4
PARIS,11,77,Belleville,2,Apres 1990,0,2015,24.4,17.1,29.3
PARIS,11,77,Belleville,2,Apres 1990,0,2016,24.5,17.15,29.4
PARIS,11,77,Belleville,2,Apres 1990,1,2015,27.1,19,32.5
PARIS,11,77,Belleville,2,Apres 1990,1,2016,27.4,19.18,32.88
PARIS,11,77,Belleville,3,Avant 1946,0,2015,21.6,15.1,25.9
PARIS,11,77,Belleville,3,Avant 1946,0,2016,22,15.4,26.4
PARIS,11,77,Belleville,3,Avant 1946,1,2015,24,16.8,28.8
PARIS,11,77,Belleville,3,Avant 1946,1,2016,24.6,17.22,29.52
PARIS,11,77,Belleville,3,1946-1970,0,2015,18.3,12.8,22
PARIS,11,77,Belleville,3,1946-1970,0,2016,18.5,12.95,22.2
PARIS,11,77,Belleville,3,1946-1970,1,2015,20.3,14.2,24.4
PARIS,11,77,Belleville,3,1946-1970,1,2016,20.7,14.49,24.84
PARIS,11,77,Belleville,3,1971-1990,0,2015,17.4,12.2,20.9
PARIS,11,77,Belleville,3,1971-1990,0,2016,17.8,12.46,21.36
PARIS,11,77,Belleville,3,1971-1990,1,2015,19.3,13.5,23.2
PARIS,11,77,Belleville,3,1971-1990,1,2016,19.9,13.93,23.88
PARIS,11,77,Belleville,3,Apres 1990,0,2015,19.1,13.4,22.9
PARIS,11,77,Belleville,3,Apres 1990,0,2016,19.2,13.44,23.04
PARIS,11,77,Belleville,3,Apres 1990,1,2015,21.2,14.8,25.4
PARIS,11,77,Belleville,3,Apres 1990,1,2016,21.5,15.05,25.8
PARIS,11,77,Belleville,4,Avant 1946,0,2015,19,13.3,22.8
PARIS,11,77,Belleville,4,Avant 1946,0,2016,19.9,13.93,23.88
PARIS,11,77,Belleville,4,Avant 1946,1,2015,21.1,14.8,25.3
PARIS,11,77,Belleville,4,Avant 1946,1,2016,22.3,15.61,26.76
PARIS,11,77,Belleville,4,1946-1970,0,2015,21.3,14.9,25.6
PARIS,11,77,Belleville,4,1946-1970,0,2016,21.1,14.77,25.32
PARIS,11,77,Belleville,4,1946-1970,1,2015,23.6,16.5,28.3
PARIS,11,77,Belleville,4,1946-1970,1,2016,23.6,16.52,28.32
PARIS,11,77,Belleville,4,1971-1990,0,2015,20.3,14.2,24.4
PARIS,11,77,Belleville,4,1971-1990,0,2016,20.3,14.21,24.36
PARIS,11,77,Belleville,4,1971-1990,1,2015,22.5,15.8,27
PARIS,11,77,Belleville,4,1971-1990,1,2016,22.7,15.89,27.24
PARIS,11,77,Belleville,4,Apres 1990,0,2015,23.4,16.4,28.1
PARIS,11,77,Belleville,4,Apres 1990,0,2016,23,16.1,27.6
PARIS,11,77,Belleville,4,Apres 1990,1,2015,26,18.2,31.2
PARIS,11,77,Belleville,4,Apres 1990,1,2016,25.8,18.06,30.96
PARIS,13,78,Saint-Fargeau,1,Avant 1946,0,2015,25,17.5,30
PARIS,13,78,Saint-Fargeau,1,Avant 1946,0,2016,24.5,17.15,29.4
PARIS,13,78,Saint-Fargeau,1,Avant 1946,1,2015,27.8,19.5,33.4
PARIS,13,78,Saint-Fargeau,1,Avant 1946,1,2016,27.4,19.18,32.88
PARIS,13,78,Saint-Fargeau,1,1946-1970,0,2015,20.4,14.3,24.5
PARIS,13,78,Saint-Fargeau,1,1946-1970,0,2016,20.8,14.56,24.96
PARIS,13,78,Saint-Fargeau,1,1946-1970,1,2015,22.6,15.8,27.1
PARIS,13,78,Saint-Fargeau,1,1946-1970,1,2016,23.3,16.31,27.96
PARIS,13,78,Saint-Fargeau,1,1971-1990,0,2015,22.1,15.5,26.5
PARIS,13,78,Saint-Fargeau,1,1971-1990,0,2016,22,15.4,26.4
PARIS,13,78,Saint-Fargeau,1,1971-1990,1,2015,24.5,17.2,29.4
PARIS,13,78,Saint-Fargeau,1,1971-1990,1,2016,24.6,17.22,29.52
PARIS,13,78,Saint-Fargeau,1,Apres 1990,0,2015,24.2,16.9,29
PARIS,13,78,Saint-Fargeau,1,Apres 1990,0,2016,24.2,16.94,29.04
PARIS,13,78,Saint-Fargeau,1,Apres 1990,1,2015,26.9,18.8,32.3
PARIS,13,78,Saint-Fargeau,1,Apres 1990,1,2016,27.1,18.97,32.52
PARIS,13,78,Saint-Fargeau,2,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,78,Saint-Fargeau,2,Avant 1946,0,2016,20.7,14.49,24.84
